1001	7.468
1002	4.247
1003	8.976
1004	10.26
1005	10.38
1006	13.37
1007	10.78
1008	11.38
1009	-3.619
1010	6.491
1011	15.68
1012	11.63
1013	-3.054
1014	4.509
1015	-0.9868
1016	14.94
1017	9.23
1018	11.59
1019	12.14
1020	7.581
1021	6.883
1022	6.198
1023	10.57
1024	8.318
1025	13.38
1026	7.872
1027	7.762
1028	10.46
1029	0.9942
1030	1.451
1031	4.677
1032	18.38
1033	8.436
1034	20.04
1035	-2.839
1036	6.073
1037	-1.822
1038	15.63
1039	10.66
1040	10.95
1041	6.267
1042	1.097
1043	18.03
1044	9.592
1045	15.0
1046	18.15
1047	5.362
1048	-2.858
1049	4.909
1050	5.324
1051	14.58
1052	12.98
1053	5.029
1054	2.968
1055	5.561
1056	10.38
1057	4.657
1058	3.342
1059	18.34
1060	8.175
1061	7.241
1062	9.536
1063	7.08
1064	5.871
1065	-1.539
1066	-1.17
1067	-1.603
1068	3.964
1069	10.89
1070	15.81
1071	15.38
1072	15.95
1073	17.3
1074	9.766
1075	13.91
1076	1.019
1077	3.671
1078	13.48
1079	9.307
1080	5.545
1081	7.006
1082	4.807
1083	4.845
1084	4.822
1085	4.829
1086	4.723
1087	4.607
1088	4.617
1089	1.686
1090	5.924
1091	6.461
1092	8.226
1093	9.221
1094	6.696
1095	7.589
1096	9.279
1097	13.34
1098	11.03
1099	14.72
1100	10.36
1101	5.377
1102	4.808
1103	3.955
1104	7.681
1105	-0.3377
1106	5.173
1107	2.57
1108	-3.15
1109	3.871
1110	6.033
1111	5.097
1112	9.69
1113	3.207
1114	0.1767
1115	11.9
1116	13.72
1117	9.578
1118	9.724
1119	7.028
1120	5.523
1121	12.32
1122	1.661
1123	4.783
1124	7.847
1125	2.507
1126	-0.1159
1127	22.57
1128	5.838
1129	11.04
1130	6.108
1131	13.05
1132	9.996
1133	22.02
1134	13.64
1135	5.003
1136	9.849
1137	9.89
1138	5.708
1139	16.81
1140	0.9209
1141	2.767
1142	7.023
1143	13.83
1144	10.47
1145	-0.2533
1146	3.783
1147	10.9
1148	-3.005
1149	16.08
1150	11.44
1151	14.22
1152	9.083
1153	11.62
1154	2.411
1155	14.63
1156	-1.629
1157	10.56
1158	0.7581
1159	5.927
1160	5.179
1161	4.378
1162	7.456
1163	12.89
1164	6.398
1165	9.941
1166	6.211
1167	0.6335
1168	2.504
1169	16.97
1170	6.331
1171	15.36
1172	7.279
1173	3.671
1174	12.96
1175	8.482
1176	7.132
1177	0.8878
1178	2.358
1179	7.442
1180	6.089
1181	11.11
1182	11.42
1183	9.757
1184	5.138
1185	4.595
1186	16.09
1187	5.466
1188	11.42
1189	11.1
1190	7.379
1191	13.48
1192	10.86
1193	7.093
1194	-3.964
1195	4.187
1196	9.493
1197	5.747
1198	16.36
1199	10.07
1200	6.273
1201	9.357
1202	13.17
1203	12.16
1204	14.47
1205	8.849
1206	1.911
1207	5.994
1208	13.82
1209	0.1189
1210	6.199
1211	6.181
1212	8.207
1213	8.111
1214	11.88
1215	9.374
1216	7.331
1217	9.945
1218	5.847
1219	5.155
1220	6.058
1221	13.1
1222	-2.797
1223	-0.1316
1224	4.521
1225	3.396
1226	3.531
1227	2.798
1228	1.93
1229	11.19
1230	13.04
1231	12.88
1232	12.64
1233	6.893
1234	9.986
1235	5.088
1236	5.217
1237	4.547
1238	12.51
1239	4.943
1240	9.051
1241	3.606
1242	6.172
1243	1.638
1244	6.142
1245	7.565
1246	1.102
1247	2.185
1248	0.3432
1249	6.225
1250	1.823
1251	3.368
1252	3.102
1253	7.256
1254	2.127
1255	9.557
1256	10.68
1257	7.934
1258	7.713
1259	5.545
1260	-2.891
1261	2.788
1262	1.074
1263	0.4556
1264	0.5298
1265	0.259
1266	-0.7036
1267	4.384
1268	8.695
1269	10.29
1270	13.99
1271	4.452
1272	16.48
1273	-1.279
1274	7.726
1275	0.391
1276	18.22
1277	10.69
1278	4.758
1279	5.842
1280	-14.27
1281	10.57
1282	11.32
1283	6.565
1284	-4.414
1285	9.901
1286	9.097
1287	10.94
1288	4.881
1289	3.436
1290	11.11
1291	1.502
1292	10.28
1293	9.164
1294	5.087
1295	3.046
1296	2.658
1297	3.175
1298	4.217
1299	7.949
1300	6.436
1301	7.362
1302	11.35
1303	8.231
1304	9.361
1305	9.156
1306	5.41
1307	11.15
1308	2.499
1309	7.447
1310	9.511
1311	-10.85
1312	15.74
1313	18.33
1314	13.93
1315	1.709
1316	10.31
1317	11.42
1318	-0.9251
1319	13.67
1320	5.031
1321	-0.4282
1322	16.52
1323	3.353
1324	7.0
1325	4.644
1326	10.47
1327	2.042
1328	4.97
1329	5.137
1330	4.88
1331	4.778
1332	4.635
1333	4.265
1334	8.862
1335	12.53
1336	13.4
1337	4.108
1338	4.836
1339	6.37
1340	3.022
1341	3.451
1342	-0.01671
1343	13.04
1344	-0.1984
1345	3.306
1346	15.67
1347	2.972
1348	12.39
1349	1.03
1350	6.627
1351	7.419
1352	3.664
1353	0.2902
1354	-0.05493
1355	1.83
1356	2.075
1357	-1.306
1358	-0.3002
1359	0.06882
1360	-0.3814
1361	12.53
1362	9.073
1363	10.14
1364	16.68
1365	9.011
1366	11.65
1367	8.674
1368	13.03
1369	8.256
1370	6.565
1371	1.67
1372	4.978
1373	9.471
1374	8.836
1375	13.95
1376	2.799
1377	16.89
1378	13.35
1379	10.37
1380	-0.7833
1381	13.86
1382	14.44
1383	13.96
1384	15.07
1385	4.937
1386	5.81
1387	5.668
1388	8.69
1389	8.737
1390	6.682
1391	6.579
1392	6.624
1393	7.499
1394	6.879
1395	5.784
1396	12.54
1397	16.02
1398	5.973
1399	7.558
1400	4.686
1401	4.956
1402	6.77
1403	9.465
1404	9.76
1405	11.64
1406	7.265
1407	6.976
1408	-2.02
1409	19.53
1410	12.07
1411	9.595
1412	7.061
1413	3.407
1414	12.14
1415	0.7638
1416	9.184
1417	8.788
1418	10.2
1419	10.09
1420	0.4668
1421	2.971
1422	1.109
1423	13.41
1424	17.67
1425	11.79
1426	7.906
1427	6.243
1428	6.78
1429	8.518
1430	2.24
1431	3.265
1432	5.589
1433	5.072
1434	10.69
1435	9.455
1436	13.12
1437	5.323
1438	10.65
1439	9.106
1440	-4.049
1441	1.49
1442	4.53
1443	4.032
1444	4.448
1445	4.669
1446	6.038
1447	5.806
1448	6.224
1449	8.09
1450	5.728
1451	3.279
1452	5.942
1453	3.728
1454	15.07
1455	9.955
1456	9.803
1457	5.338
1458	5.822
1459	8.79
1460	5.983
1461	6.679
1462	8.301
1463	1.415
1464	8.141
1465	1.491
1466	6.576
1467	5.977
1468	11.3
1469	10.89
1470	13.96
1471	6.958
1472	7.134
1473	-0.1558
1474	6.327
1475	8.148
1476	9.14
1477	8.626
1478	10.24
1479	7.577
1480	17.95
1481	-0.3902
1482	7.719
1483	-0.3713
1484	-0.389
1485	4.923
1486	3.367
1487	8.253
1488	11.94
1489	6.753
1490	9.072
